id	nsnp	method	b	se	or	or_lci95	or_uci95	pvalue
PPFIA1	41	Inverse variance weighted	-0.064652787	0.014321553	0.937392882	0.911445907	0.964078513	6.35053E-06
PPHLN1	20	Inverse variance weighted	0.053517566	0.024558745	1.054975524	1.005396937	1.106998952	0.029319389
PPIA	11	Inverse variance weighted	0.088705611	0.038242593	1.092758912	1.013845096	1.177815078	0.020365228
PPIF	10	Inverse variance weighted	0.097619558	0.043766334	1.102543251	1.011907884	1.201296719	0.025716163
PPIL1	9	Inverse variance weighted	-0.164726632	0.047087027	0.848125523	0.773354907	0.930125219	0.000468156
PPM1G	5	Inverse variance weighted	0.206266437	0.07239432	1.229080632	1.066490732	1.416457879	0.004382829
PPP1R15A	4	Inverse variance weighted	0.111664792	0.040235195	1.118137989	1.033347788	1.209885556	0.005515057
PPP1R17	21	Inverse variance weighted	-0.067164382	0.019566647	0.935041485	0.899860967	0.971597403	0.000597833
PPP1R21	16	Inverse variance weighted	-0.083758915	0.027664138	0.919652944	0.87111557	0.970894755	0.002464165
PPP1R2P1	4	Inverse variance weighted	-0.185272229	0.063090862	0.830878064	0.73423193	0.940245622	0.003318386
PPP1R37	8	Inverse variance weighted	0.095001939	0.027179857	1.099660988	1.042612329	1.159831179	0.000473517
PPP2R2B	16	Inverse variance weighted	-0.117213133	0.037836008	0.889395614	0.825825565	0.95785913	0.001948804
PPP3CC	3	Inverse variance weighted	-0.191649647	0.095332868	0.825596068	0.684886554	0.995214262	0.044397247
PPP4C	14	Inverse variance weighted	-0.149480786	0.034725222	0.861154984	0.804493637	0.921807049	1.67231E-05
PRDM11	6	Inverse variance weighted	-0.176525975	0.075160994	0.838177007	0.72336487	0.971212073	0.018842209
PRDX2	12	Inverse variance weighted	-0.112767694	0.039091858	0.893358169	0.827465607	0.964497872	0.003918055
PRG4	12	Inverse variance weighted	0.085166707	0.041868952	1.088898578	1.003108381	1.182025927	0.041938936
PRKAA1	2	Inverse variance weighted	-0.246463952	0.118398189	0.781559534	0.619697141	0.985699733	0.037374171
PRKAR1B	2	Inverse variance weighted	-0.061096722	0.030354379	0.940732246	0.886396151	0.998399144	0.04413766
PRKCZ	13	Inverse variance weighted	0.072627163	0.035794749	1.07532954	1.002472508	1.153481627	0.042459377
PRKD1	19	Inverse variance weighted	-0.073106728	0.025723129	0.929501621	0.883800375	0.977566074	0.004482277
PROC	16	Inverse variance weighted	0.14337817	0.045665912	1.154166191	1.055350546	1.262234241	0.001691095
PRORSD1P	11	Inverse variance weighted	0.107083371	0.041626187	1.113027045	1.025823848	1.207643208	0.010096693
PROSER1	7	Inverse variance weighted	-0.131750583	0.054676315	0.876559597	0.787480902	0.975714744	0.01596799
PROSER2	15	Inverse variance weighted	-0.073819068	0.030709174	0.928839736	0.87458215	0.986463369	0.016225135
PRPF4	6	Inverse variance weighted	0.167865842	0.068657095	1.182777921	1.033858517	1.353148025	0.014485656
PRPF6	16	Inverse variance weighted	0.060945189	0.023395249	1.062840658	1.015204938	1.112711554	0.009186778
PRR14	3	Inverse variance weighted	-0.18697388	0.092656592	0.829465402	0.691715317	0.994647417	0.043599268
PRR4	36	Inverse variance weighted	-0.038809421	0.016384224	0.961934016	0.931534084	0.993326029	0.017850405
PRUNE2	86	Inverse variance weighted	-0.018709699	0.007895711	0.98146424	0.966392423	0.996771117	0.017807195
PRX	11	Inverse variance weighted	-0.062780694	0.027490129	0.939149412	0.889886505	0.991139447	0.022385988
PSAP	5	Inverse variance weighted	-0.149065185	0.060996128	0.861512955	0.764435523	0.970918475	0.0145316
PSMD2	9	Inverse variance weighted	0.077789144	0.032416786	1.080894722	1.014354291	1.151800125	0.016410474
PSRC1	33	Inverse variance weighted	0.048422778	0.018725997	1.049614315	1.01178877	1.088853962	0.009713681
PSTK	14	Inverse variance weighted	0.087834091	0.031241473	1.091806966	1.026957764	1.160751195	0.004931752
PSTPIP1	47	Inverse variance weighted	0.029880751	0.014189926	1.030331661	1.002070638	1.059389719	0.035224143
PTBP3	10	Inverse variance weighted	0.16531348	0.058241089	1.179762892	1.052492274	1.322423468	0.004533551
PTGER2	18	Inverse variance weighted	0.057886327	0.023642673	1.059594542	1.011613609	1.109851214	0.014349886
PTGR1	17	Inverse variance weighted	0.123954798	0.032382734	1.131964703	1.06235128	1.206139732	0.000129291
PTK2	15	Inverse variance weighted	-0.078217211	0.034801114	0.924763536	0.863788445	0.990042877	0.024604961
PTK2B	44	Inverse variance weighted	-0.049390191	0.015462966	0.95180967	0.923395535	0.981098145	0.001402697
PTPRE	28	Inverse variance weighted	0.04147229	0.019597859	1.042344279	1.003065175	1.083161515	0.03433083
PTTG1IP	36	Inverse variance weighted	-0.031474468	0.013303723	0.969015697	0.944074907	0.994615379	0.017989264
PUSL1	5	Inverse variance weighted	-0.096353934	0.044811312	0.908142536	0.831782654	0.991512461	0.031538248
PYHIN1	19	Inverse variance weighted	0.053792969	0.022926132	1.055266107	1.008897096	1.103766243	0.018957766
QDPR	63	Inverse variance weighted	0.018825339	0.00856128	1.019003653	1.002047324	1.036246913	0.027885525
QSOX1	41	Inverse variance weighted	-0.043993279	0.013963987	0.95696039	0.931124119	0.983513549	0.001630017
RAB11FIP3	3	Inverse variance weighted	0.156835424	0.070297715	1.169803077	1.019234548	1.342614653	0.025679978
RAB12	4	Inverse variance weighted	-0.110097314	0.051483381	0.895746962	0.809770228	0.99085221	0.03247602
RAB14	15	Inverse variance weighted	0.058983645	0.028909207	1.060757892	1.002324296	1.122598055	0.041319801
RAB20	36	Inverse variance weighted	-0.064389376	0.023459953	0.937639834	0.895501947	0.981760522	0.006057534
RAB35	2	Inverse variance weighted	0.376288051	0.167583731	1.456866725	1.048985953	2.023345165	0.024744172
RAB3D	8	Inverse variance weighted	0.09462743	0.042610736	1.099249231	1.011172336	1.194997954	0.026368476
RAB3GAP1	8	Inverse variance weighted	0.130894041	0.03665365	1.139846997	1.060831342	1.224748106	0.000355478
RAB3IP	36	Inverse variance weighted	-0.045537658	0.018331634	0.955483621	0.921762519	0.990438351	0.012987841
RAB40C	12	Inverse variance weighted	-0.083417997	0.02410947	0.919966524	0.87750506	0.96448265	0.000540239
RAB7L1	26	Inverse variance weighted	-0.053017533	0.020354335	0.948363385	0.911273662	0.986962695	0.009194687
RABGAP1L	8	Inverse variance weighted	-0.103995151	0.033263279	0.901229668	0.844347468	0.961943921	0.001769456
RABGGTB	7	Inverse variance weighted	-0.164547977	0.050268557	0.848277058	0.768684744	0.936110638	0.001062703
RAD51C	60	Inverse variance weighted	-0.029531002	0.009292119	0.970900778	0.953378246	0.988745364	0.00148259
RAD52	6	Inverse variance weighted	-0.063492689	0.030629568	0.93848098	0.883798094	0.996547239	0.03817959
RAD54B	25	Inverse variance weighted	-0.055573452	0.022617019	0.94594254	0.904925365	0.988818884	0.014004344
RAD9B	7	Inverse variance weighted	-0.145162462	0.055107116	0.864881772	0.776334023	0.963529173	0.008433897
RALBP1	44	Inverse variance weighted	-0.034510252	0.014508603	0.966078436	0.938993133	0.993945015	0.017378231
RALGPS1	44	Inverse variance weighted	-0.031878294	0.015432205	0.968624462	0.939765017	0.998370158	0.038856892
RARS2	8	Inverse variance weighted	-0.139135401	0.046815788	0.870110206	0.793823332	0.953728293	0.002958898
RASA1	5	Inverse variance weighted	-0.165247261	0.07758742	0.847684079	0.728098744	0.986910504	0.033186453
RASSF2	13	Inverse variance weighted	0.094349883	0.03523753	1.098944181	1.025606683	1.177525783	0.007416509
RAVER2	19	Inverse variance weighted	-0.06375001	0.021680552	0.938239521	0.899205313	0.978968191	0.003277637
RBBP6	3	Inverse variance weighted	-0.119330635	0.05679468	0.887514309	0.794018746	0.992018957	0.03563322
RBKS	3	Inverse variance weighted	-0.29860568	0.104987548	0.741851879	0.603879095	0.911348339	0.004452296
RBL1	7	Inverse variance weighted	-0.198869172	0.050275706	0.819657121	0.742739757	0.904539967	7.63518E-05
RBM15	6	Inverse variance weighted	0.085025026	0.041329345	1.088744313	1.004027599	1.180609159	0.039661647
RBM47	24	Inverse variance weighted	0.087932983	0.025759559	1.091914942	1.038154115	1.148459775	0.000641092
RBM48	3	Inverse variance weighted	-0.230634516	0.094339223	0.794029618	0.659984194	0.955300202	0.014495811
RCAN1	3	Inverse variance weighted	0.293028324	0.110635292	1.340480758	1.079160207	1.665080543	0.00808266
RCE1	5	Inverse variance weighted	-0.143323054	0.053944866	0.866474106	0.779537105	0.963106658	0.00788761
RCSD1	33	Inverse variance weighted	0.034334518	0.016810035	1.034930752	1.001387812	1.069597261	0.041101831
RECQL	15	Inverse variance weighted	-0.07804315	0.03453778	0.924924515	0.864384834	0.989704267	0.023843243
REEP6	3	Inverse variance weighted	0.138591924	0.059595253	1.148655266	1.02202426	1.290976127	0.020042405
RET	4	Inverse variance weighted	0.135789913	0.066625756	1.145441226	1.005216993	1.305226246	0.041539993
RFC4	18	Inverse variance weighted	0.057053161	0.018050115	1.058712091	1.021911542	1.096837881	0.001573258
RFWD2	6	Inverse variance weighted	-0.14331842	0.062149093	0.866478121	0.767105726	0.978723411	0.021108284
RFWD3	43	Inverse variance weighted	0.035654412	0.015290502	1.036297652	1.005701219	1.067824921	0.019711148
RFX2	11	Inverse variance weighted	0.182540275	0.046918436	1.20026249	1.094809242	1.315873114	0.000100002
RGPD8	12	Inverse variance weighted	0.058362096	0.029697896	1.060098784	1.000154232	1.12363613	0.049391906
RHBDD2	16	Inverse variance weighted	-0.058536841	0.019888638	0.943143493	0.907085496	0.98063485	0.003248067
RHOC	16	Inverse variance weighted	0.121867033	0.030065508	1.129603891	1.064961488	1.198170042	5.04821E-05
RIC8A	10	Inverse variance weighted	-0.065873526	0.031845021	0.936249268	0.879598463	0.996548685	0.038586836
RILPL1	13	Inverse variance weighted	-0.088053895	0.035718043	0.915711523	0.853797478	0.982115333	0.013691779
RIPK2	15	Inverse variance weighted	-0.064267847	0.029652652	0.937753791	0.884805842	0.993870215	0.030207736
RIPK4	12	Inverse variance weighted	-0.096017821	0.042569211	0.908447826	0.835726832	0.987496657	0.024097595
RIT1	11	Inverse variance weighted	-0.074946008	0.026820651	0.927793578	0.880280666	0.977870987	0.005200582
RNASEH2A	12	Inverse variance weighted	-0.112482268	0.047894792	0.893613193	0.813543355	0.981563592	0.018847773
RNF10	34	Inverse variance weighted	-0.05948812	0.023898849	0.942246727	0.899128009	0.987433253	0.01280444
RNF114	9	Inverse variance weighted	-0.139239597	0.03805545	0.870019549	0.807487035	0.937394637	0.000253339
RNF115	2	Inverse variance weighted	0.133199956	0.067897987	1.142478421	1.000119908	1.30510045	0.049789746
RNF121	3	Inverse variance weighted	0.160795578	0.064570257	1.174444862	1.034830737	1.332895018	0.012765607
RNF135	4	Inverse variance weighted	-0.257439618	0.123525075	0.773028302	0.606804409	0.984786442	0.037150329
RNF144B	53	Inverse variance weighted	-0.035137647	0.017666897	0.965472513	0.932613177	0.999489602	0.046712526
RNF157	11	Inverse variance weighted	0.092454195	0.035009677	1.096862899	1.024121558	1.174770914	0.008270606
RNF44	21	Inverse variance weighted	0.083487926	0.025544381	1.08707209	1.033985693	1.142884024	0.001081773
RNF5	5	Inverse variance weighted	-0.201565651	0.048399974	0.817449909	0.743467965	0.898793741	3.11924E-05
RNH1	14	Inverse variance weighted	0.074043304	0.033429903	1.076853437	1.008557099	1.149774589	0.026768136
RNMTL1	6	Inverse variance weighted	-0.117247269	0.053783526	0.889365254	0.800384549	0.98823816	0.02925859
RP1-151B14.9	17	Inverse variance weighted	0.026608524	0.010707757	1.026965692	1.005637149	1.048746591	0.012956002
RP1-90J20.11	24	Inverse variance weighted	0.019422326	0.007776454	1.019612167	1.004189228	1.03527198	0.012504373
RP11-1079K10.3	2	Inverse variance weighted	-0.14598007	0.05457414	0.864174926	0.77651029	0.961736518	0.007475276
RP11-108M9.3	12	Inverse variance weighted	-0.041289016	0.018054104	0.959551764	0.926190761	0.994114416	0.022198151
RP11-108M9.4	20	Inverse variance weighted	-0.039258574	0.013711967	0.961502058	0.936005405	0.987693236	0.004195333
RP11-108M9.5	5	Inverse variance weighted	-0.135307891	0.047158236	0.873446944	0.796332845	0.958028504	0.004114707
RP11-109L13.1	19	Inverse variance weighted	0.030056363	0.012331645	1.030512615	1.005903698	1.055723577	0.014795921
RP11-109N23.6	25	Inverse variance weighted	0.029577281	0.011641984	1.030019034	1.006781887	1.053792509	0.011067176
RP11-10A14.5	94	Inverse variance weighted	0.018994832	0.004538334	1.019176382	1.010150872	1.028282533	2.84639E-05
RP11-10J21.4	3	Inverse variance weighted	0.090456995	0.045144866	1.09467443	1.001975005	1.195950101	0.045101669
RP11-10K16.1	7	Inverse variance weighted	-0.065356881	0.023069656	0.936733102	0.895320605	0.980061108	0.004610998
RP11-10L12.4	28	Inverse variance weighted	-0.039232277	0.018237805	0.961527342	0.92776355	0.99651989	0.03146426
RP11-111M22.3	3	Inverse variance weighted	0.083463644	0.037451951	1.087045694	1.010108571	1.169842901	0.025843683
RP11-115C21.2	13	Inverse variance weighted	-0.058680868	0.016732756	0.943007665	0.912582241	0.974447471	0.000453282
RP11-11N9.4	9	Inverse variance weighted	0.085906642	0.041223078	1.089704591	1.005122484	1.181404371	0.037165139
RP11-1260E13.4	11	Inverse variance weighted	0.058705276	0.017817457	1.060462651	1.024068132	1.098150601	0.000984855
RP11-1277A3.1	9	Inverse variance weighted	0.042147903	0.017224142	1.043048737	1.008423867	1.078862474	0.014404092
RP11-134G8.7	6	Inverse variance weighted	0.076231212	0.025943604	1.079212072	1.025706607	1.135508623	0.003299716
RP11-138B4.1	9	Inverse variance weighted	0.049591331	0.019325422	1.050841562	1.011782375	1.091408602	0.010284357
RP11-13A1.1	6	Inverse variance weighted	0.135848976	0.03411183	1.145508881	1.071425269	1.224714998	6.82058E-05
RP11-148O21.4	38	Inverse variance weighted	-0.045755946	0.010579776	0.955275073	0.935670115	0.975290811	1.52636E-05
RP11-154D6.1	6	Inverse variance weighted	-0.103662718	0.039969223	0.901529316	0.833599345	0.974994897	0.009498699
RP11-15A1.3	5	Inverse variance weighted	0.069570221	0.031699975	1.072047339	1.007466003	1.140768516	0.028189007
RP11-160H22.5	9	Inverse variance weighted	-0.03660566	0.018638177	0.964056226	0.929473961	0.999925169	0.049528341
RP11-166O4.5	14	Inverse variance weighted	0.043040603	0.015555684	1.043980282	1.012630562	1.076300549	0.005659679
RP11-169K16.9	20	Inverse variance weighted	-0.064543563	0.020077779	0.937495273	0.901319021	0.975123531	0.001305916
RP11-173M1.8	13	Inverse variance weighted	0.045548971	0.016731529	1.046602257	1.012836868	1.081493297	0.006482071
RP11-177C12.1	7	Inverse variance weighted	0.056867504	0.025287562	1.058515552	1.007330621	1.112301314	0.024523122
RP11-182I10.3	5	Inverse variance weighted	-0.058030524	0.024073909	0.943621144	0.900130626	0.989212941	0.015930009
RP11-186N15.3	7	Inverse variance weighted	-0.044949164	0.022842938	0.956046083	0.914185913	0.999823011	0.049096953
RP11-18H21.1	41	Inverse variance weighted	-0.015029429	0.005576034	0.985082949	0.974375569	0.995907992	0.007031222
RP11-195E2.1	12	Inverse variance weighted	-0.027277367	0.01261816	0.973091301	0.94932036	0.997457465	0.030637093
RP11-195E2.4	11	Inverse variance weighted	-0.024299914	0.009340414	0.975992952	0.958287804	0.994025218	0.009279312
RP11-206L10.11	3	Inverse variance weighted	-0.070321566	0.02614083	0.932094042	0.885540052	0.981095437	0.007142963
RP11-212I21.4	2	Inverse variance weighted	0.104675177	0.038060214	1.110349885	1.030534044	1.196347538	0.005954947
RP11-218M22.1	32	Inverse variance weighted	-0.024606623	0.010589148	0.975693652	0.955652091	0.996155517	0.020138442
RP11-219G17.4	5	Inverse variance weighted	0.075493481	0.035030103	1.078416197	1.006857887	1.155060222	0.031153774
RP11-231E4.4	43	Inverse variance weighted	0.038312242	0.010363884	1.039055619	1.018161988	1.060378007	0.000218414
RP11-248C1.2	17	Inverse variance weighted	-0.020144042	0.009520819	0.980057494	0.961938417	0.998517862	0.034362774
RP11-251A15.4	15	Inverse variance weighted	-0.042647413	0.014460715	0.958249197	0.931470822	0.98579741	0.003186068
RP11-259G18.2	10	Inverse variance weighted	0.06205346	0.030011845	1.064019225	1.003235466	1.128485735	0.038674616
RP11-27I1.2	84	Inverse variance weighted	0.013936592	0.006178664	1.014034159	1.001828079	1.026388956	0.024095724
RP11-283I3.6	13	Inverse variance weighted	-0.030562197	0.014596795	0.969900106	0.942544717	0.998049427	0.0362813
RP11-285F7.2	5	Inverse variance weighted	0.062777205	0.029700192	1.064789583	1.004575264	1.128613153	0.034541159
RP11-295G20.2	11	Inverse variance weighted	-0.069671703	0.03554275	0.932699972	0.869936121	0.999992088	0.049969776
RP11-318C24.2	13	Inverse variance weighted	-0.043578357	0.014269471	0.957357536	0.930952968	0.984511015	0.002258442
RP11-319J24.3	22	Inverse variance weighted	0.042378156	0.013174917	1.04328893	1.016693117	1.070580467	0.00129729
RP11-325F22.2	20	Inverse variance weighted	0.038638062	0.015196434	1.039394219	1.008892356	1.070818246	0.011003921
RP11-325K4.3	2	Inverse variance weighted	0.143494994	0.07288608	1.154301032	1.00063848	1.331560698	0.048980982
RP11-340F14.5	10	Inverse variance weighted	-0.060012163	0.021347615	0.941753079	0.903161866	0.981993256	0.004935891
RP11-341N2.1	15	Inverse variance weighted	-0.024669544	0.010469038	0.975632262	0.95581695	0.995858372	0.018451602
RP11-347C12.2	35	Inverse variance weighted	-0.051736582	0.012067925	0.94957897	0.927382002	0.972307225	1.81009E-05
RP11-360F5.3	18	Inverse variance weighted	-0.029489588	0.012428602	0.970940987	0.947574565	0.994883606	0.017657664
